CustomerID,AnnualSpending,FrequencyOfPurchases,TimeSinceLastPurchase,AverageOrderValue,PreferredCategory,LoyaltyScore,DiscountSensitivity,PreferredPaymentMethod,CustomerRegion,AgeGroup
5115,2419.49,10,2.78,219.95,Groceries,34.78,75.9,Cash,North,18-25
5116,2811.62,13,3.31,200.83,Beauty,43.55,71.99,Cash,North,36-45
5117,3504.02,7,10.46,438.0,Groceries,33.36,65.1,Credit Card,East,56+
5118,2146.33,16,11.06,126.25,Health,47.05,78.62,Credit Card,South,46-55
5119,1550.54,14,9.31,103.37,Sports,39.54,84.56,PayPal,North,46-55
5120,2990.1,19,7.49,149.51,Sports,58.07,70.22,Cash,Central,26-35
5121,1671.64,8,3.54,185.74,Sports,26.51,83.35,Credit Card,North,36-45
5122,2238.31,13,4.02,159.88,Electronics,40.69,77.71,Debit Card,South,56+
5123,2345.43,7,4.41,293.18,Automotive,27.59,76.64,Debit Card,East,18-25
5124,2458.22,9,9.55,245.82,Home Decor,32.7,75.51,Gift Card,South,56+
5125,2913.5,17,3.78,161.86,Clothing,53.15,70.98,Gift Card,Central,26-35
5126,2089.82,15,11.71,130.61,Books,44.5,79.18,Debit Card,East,18-25
5127,2335.76,6,9.76,333.68,Automotive,25.27,76.73,Debit Card,West,36-45
5128,2491.44,12,12.0,191.65,Toys,39.68,75.18,Debit Card,South,36-45
5129,2589.76,6,6.05,369.97,Home Decor,26.53,74.2,Debit Card,North,18-25
5130,2558.7,12,7.48,196.82,Automotive,40.02,74.51,Cash,North,46-55
5131,2761.6,7,4.08,345.2,Sports,29.66,72.49,Cash,Central,18-25
5132,3006.3,10,7.64,273.3,Sports,37.7,70.06,Debit Card,Central,56+
5133,2735.58,8,11.71,303.95,Home Decor,31.81,72.75,Credit Card,West,36-45
5134,2772.15,6,1.33,396.02,Electronics,27.44,72.39,Gift Card,Central,46-55
5135,1550.67,6,4.18,221.52,Electronics,21.36,84.55,Credit Card,North,26-35
5136,2530.14,10,4.09,230.01,Clothing,35.33,74.8,Debit Card,West,46-55
5137,2787.7,6,11.81,398.24,Beauty,27.52,72.23,Debit Card,South,36-45
5138,2937.36,10,2.46,267.03,Clothing,37.36,70.74,Credit Card,South,18-25
5139,2084.59,14,9.94,138.97,Health,42.2,79.24,Gift Card,West,56+
5140,2104.58,9,4.02,210.46,Clothing,30.94,79.04,Credit Card,North,18-25
5141,2155.54,9,10.47,215.55,Electronics,31.19,78.53,Gift Card,West,56+
5142,2821.85,11,6.37,235.15,Beauty,39.05,71.89,Gift Card,South,36-45
5143,3120.33,15,3.66,195.02,Beauty,49.63,68.92,PayPal,Central,18-25
5144,2255.52,11,8.81,187.96,Health,36.23,77.53,Gift Card,Central,56+
5145,3044.78,13,10.26,217.48,Clothing,44.71,69.67,Gift Card,West,56+
5146,2574.09,7,6.17,321.76,Automotive,28.73,74.36,PayPal,South,56+
5147,2425.43,7,8.85,303.18,Health,27.99,75.84,Credit Card,West,56+
5148,2373.17,19,3.0,118.66,Health,55.0,76.36,Cash,East,46-55
5149,2947.97,7,11.31,368.5,Toys,30.59,70.64,Debit Card,South,26-35
5150,2695.35,13,2.06,192.52,Sports,42.97,73.15,Cash,West,26-35
5151,3865.5,12,3.44,297.35,Electronics,46.52,61.5,Cash,North,56+
5152,1988.67,10,4.17,180.79,Sports,32.63,80.19,PayPal,West,18-25
5153,2810.86,8,2.68,312.32,Automotive,32.18,72.0,Credit Card,Central,18-25
5154,2182.48,12,5.47,167.88,Sports,38.14,78.26,Gift Card,West,46-55
5155,1978.43,8,6.04,219.83,Groceries,28.03,80.29,PayPal,South,56+
5156,2493.48,11,6.7,207.79,Beauty,37.42,75.16,Cash,North,36-45
5157,2582.41,13,1.45,184.46,Toys,42.41,74.28,Gift Card,South,46-55
5158,4250.9,14,3.41,283.39,Automotive,52.99,57.66,Credit Card,West,56+
5159,2389.51,8,9.89,265.5,Books,30.08,76.2,Cash,South,18-25
5160,1821.89,6,9.92,260.27,Sports,22.71,81.85,Debit Card,North,46-55
5161,2663.81,5,4.63,443.97,Home Decor,24.63,73.47,PayPal,Central,18-25
5162,1255.22,12,6.07,96.56,Books,33.52,87.5,Cash,North,18-25
5163,2444.83,19,3.02,122.24,Beauty,55.36,75.65,Gift Card,West,46-55
5164,2509.62,5,10.04,418.27,Books,23.86,75.0,PayPal,South,56+
5165,2976.76,15,11.52,186.05,Sports,48.92,70.35,Credit Card,North,26-35
5166,3084.17,16,4.2,181.42,Home Decor,51.72,69.28,Gift Card,Central,56+
5167,2197.86,5,9.6,366.31,Electronics,22.31,78.11,Cash,North,26-35
5168,2409.63,8,4.88,267.74,Beauty,30.18,76.0,Debit Card,North,46-55
5169,2040.33,10,1.03,185.48,Books,32.89,79.68,Debit Card,East,18-25
5170,1823.16,10,7.6,165.74,Electronics,31.81,81.84,Credit Card,Central,56+
5171,2685.94,13,5.51,191.85,Automotive,42.92,73.25,Credit Card,South,36-45
5172,1735.85,8,9.34,192.87,Home Decor,26.83,82.71,PayPal,West,56+
5173,2251.22,15,9.24,140.7,Automotive,45.3,77.58,PayPal,South,18-25
5174,1902.9,10,11.41,172.99,Automotive,32.2,81.05,Debit Card,South,26-35
5175,2829.81,11,5.82,235.82,Home Decor,39.09,71.81,Debit Card,East,36-45
5176,3580.86,8,6.31,397.87,Groceries,36.02,64.33,Gift Card,South,46-55
5177,1719.05,10,5.4,156.28,Electronics,31.29,82.88,Credit Card,West,26-35
5178,1388.19,11,4.27,115.68,Electronics,31.91,86.17,Debit Card,Central,18-25
5179,2425.07,11,8.02,202.09,Toys,37.08,75.85,Credit Card,North,56+
5180,2509.42,6,10.11,358.49,Health,26.13,75.0,Debit Card,North,46-55
5181,2631.2,7,2.74,328.9,Home Decor,29.01,73.79,Cash,South,46-55
5182,2232.21,16,11.8,131.31,Health,47.48,77.77,Gift Card,West,18-25
5183,2379.62,10,8.52,216.33,Books,34.58,76.3,Debit Card,South,46-55
5184,2720.51,8,9.58,302.28,Groceries,31.73,72.9,Debit Card,West,18-25
5185,3124.26,14,11.99,208.28,Health,47.38,68.88,Debit Card,South,26-35
5186,1326.97,7,6.54,165.87,Clothing,22.52,86.78,PayPal,West,18-25
5187,2278.64,9,1.78,227.86,Automotive,31.8,77.3,PayPal,West,56+
5188,2628.29,18,9.69,138.33,Clothing,54.0,73.82,Cash,East,46-55
5189,1949.21,9,10.58,194.92,Home Decor,30.16,80.58,Debit Card,East,56+
5190,3538.7,12,2.79,272.21,Toys,44.9,64.75,Credit Card,East,36-45
5191,2118.75,10,1.27,192.61,Automotive,33.28,78.9,Gift Card,South,26-35
5192,2475.22,17,2.49,137.51,Automotive,50.96,75.35,PayPal,East,46-55
5193,2833.61,5,4.56,472.27,Beauty,25.48,71.78,Credit Card,East,18-25
5194,2145.23,12,11.17,165.02,Beauty,37.96,78.63,Credit Card,South,18-25
5195,1392.06,14,1.03,92.8,Home Decor,38.75,86.13,Credit Card,North,46-55
5196,2242.81,12,9.84,172.52,Clothing,38.44,77.66,Credit Card,North,56+
5197,3117.66,11,10.4,259.81,Sports,40.53,68.95,Credit Card,South,18-25
5198,2297.86,5,9.92,382.98,Clothing,22.81,77.11,Gift Card,Central,36-45
5199,1992.14,8,1.9,221.35,Home Decor,28.1,80.16,Gift Card,East,46-55
5200,3055.4,10,8.47,277.76,Clothing,37.94,69.57,Gift Card,North,36-45
5201,2301.54,6,11.49,328.79,Groceries,25.1,77.08,Credit Card,South,56+
5202,2193.9,13,2.32,156.71,Sports,40.47,78.15,PayPal,South,18-25
5203,2589.67,9,1.35,258.97,Groceries,33.35,74.21,Credit Card,West,56+
5204,2962.45,14,10.61,197.5,Automotive,46.57,70.49,PayPal,Central,56+
5205,3929.03,10,8.09,357.18,Toys,42.29,60.86,Cash,Central,18-25
5206,2996.34,10,8.11,272.39,Health,37.65,70.15,Gift Card,West,36-45
5207,3195.9,9,11.61,319.59,Sports,36.37,68.17,Debit Card,South,18-25
5208,2196.42,5,9.47,366.07,Electronics,22.3,78.12,Cash,West,36-45
5209,1884.48,10,5.37,171.32,Clothing,32.11,81.23,Gift Card,South,18-25
5210,2537.4,6,5.79,362.49,Clothing,26.27,74.73,Gift Card,West,46-55
5211,2564.3,5,2.59,427.38,Automotive,24.13,74.46,Gift Card,West,46-55
5212,1852.89,13,4.34,132.35,Automotive,38.77,81.54,Gift Card,North,36-45
5213,2394.82,9,5.9,239.48,Books,32.38,76.15,Debit Card,Central,36-45
5214,2739.59,11,3.87,228.3,Health,38.64,72.71,Gift Card,North,26-35
5215,2716.24,8,11.07,301.8,Beauty,31.71,72.94,Credit Card,West,18-25
5216,2802.57,10,1.13,254.78,Toys,36.68,72.08,Debit Card,North,36-45
5217,2674.58,13,7.46,191.04,Books,42.87,73.36,Debit Card,North,46-55
5218,2195.79,7,9.49,274.47,Books,26.84,78.13,Debit Card,West,56+
5219,2191.66,9,9.05,219.17,Groceries,31.37,78.17,Gift Card,North,36-45
5220,1780.63,15,8.08,111.29,Electronics,42.96,82.26,Cash,South,56+
5221,3570.87,7,5.51,446.36,Clothing,33.69,64.43,Debit Card,South,26-35
5222,2508.07,11,11.1,209.01,Sports,37.49,75.02,Credit Card,North,18-25
5223,2365.09,8,4.62,262.79,Groceries,29.96,76.44,Gift Card,North,26-35
5224,1942.72,8,9.25,215.86,Health,27.86,80.65,Debit Card,South,26-35
5225,4261.39,13,11.19,304.39,Health,50.77,57.55,Credit Card,East,56+
5226,1856.0,12,2.41,142.77,Home Decor,36.52,81.51,Credit Card,Central,26-35
5227,2242.69,17,11.42,124.59,Automotive,49.81,77.66,Credit Card,North,36-45
5228,2749.5,9,9.54,274.95,Toys,34.15,72.61,Cash,East,26-35
5229,2860.13,8,7.78,317.79,Beauty,32.43,71.51,Cash,Central,46-55
5230,3074.76,11,5.11,256.23,Beauty,40.31,69.37,Debit Card,South,46-55
5231,3584.57,6,10.95,512.08,Electronics,31.49,64.3,Cash,Central,36-45
5232,2803.69,13,1.48,200.26,Electronics,43.51,72.07,Gift Card,Central,18-25
5233,1866.38,9,5.75,186.64,Toys,29.75,81.41,Credit Card,Central,36-45
5234,2345.83,9,9.32,234.58,Books,32.14,76.63,PayPal,East,36-45
5235,2684.7,10,9.92,244.06,Groceries,36.1,73.26,Cash,West,26-35
5236,3740.94,9,3.23,374.09,Automotive,39.09,62.74,Credit Card,South,36-45
5237,1661.32,7,1.52,207.66,Automotive,24.18,83.45,PayPal,Central,46-55
5238,3221.55,7,9.83,402.69,Clothing,31.95,67.91,PayPal,East,56+
5239,2607.95,10,5.64,237.09,Toys,35.72,74.02,Cash,Central,36-45
5240,3002.7,6,2.58,428.96,Books,28.59,70.09,Cash,North,56+
5241,2438.8,10,1.94,221.71,Groceries,34.87,75.71,Credit Card,East,56+
5242,1994.54,12,8.05,153.43,Sports,37.21,80.13,Cash,South,36-45
5243,2950.52,7,7.41,368.82,Sports,30.6,70.61,Gift Card,Central,36-45
5244,2892.66,17,10.39,160.7,Electronics,53.04,71.19,Cash,South,26-35
5245,3083.23,10,1.35,280.29,Health,38.08,69.29,PayPal,North,56+
5246,2492.02,15,10.55,155.75,Automotive,46.5,75.18,Gift Card,South,56+
5247,2140.11,9,10.76,214.01,Books,31.11,78.68,Cash,West,56+
5248,1564.73,8,5.91,173.86,Groceries,25.97,84.41,Cash,West,26-35
5249,2991.62,9,1.84,299.16,Home Decor,35.35,70.2,Cash,Central,18-25
5250,2754.33,12,11.41,211.87,Groceries,40.99,72.57,Credit Card,Central,18-25
5251,1920.53,10,1.79,174.59,Clothing,32.29,80.87,Cash,East,36-45
5252,2176.86,6,7.5,310.98,Automotive,24.48,78.32,Credit Card,North,56+
5253,2219.94,6,6.42,317.13,Books,24.69,77.89,PayPal,South,36-45
5254,1610.21,11,10.19,134.18,Health,33.02,83.96,Gift Card,South,56+
5255,2009.39,2,6.53,669.8,Books,14.55,79.99,Credit Card,East,18-25
5256,1819.7,5,6.16,303.28,Books,20.43,81.87,Cash,East,56+
5257,2252.51,8,10.69,250.28,Beauty,29.4,77.56,Credit Card,Central,36-45
5258,2056.78,11,11.6,171.4,Toys,35.24,79.51,Credit Card,Central,56+
5259,1523.8,13,7.04,108.84,Clothing,37.13,84.82,Cash,South,18-25
5260,3713.55,10,6.0,337.6,Automotive,41.22,63.01,Gift Card,North,36-45
5261,3251.52,8,10.14,361.28,Groceries,34.38,67.61,Debit Card,West,26-35
5262,2032.59,5,10.14,338.76,Health,21.49,79.75,PayPal,Central,26-35
5263,2663.45,9,4.51,266.35,Home Decor,33.72,73.47,Gift Card,Central,18-25
5264,2750.48,14,7.34,183.37,Clothing,45.52,72.6,Gift Card,West,36-45
5265,3214.65,5,2.7,535.78,Health,27.37,67.98,Cash,North,18-25
5266,2008.84,6,7.99,286.98,Toys,23.64,79.99,Credit Card,South,46-55
5267,3155.26,9,10.17,315.53,Home Decor,36.17,68.57,Cash,South,18-25
5268,2171.26,9,3.06,217.13,Home Decor,31.27,78.37,Gift Card,East,46-55
5269,1698.48,5,4.55,283.08,Beauty,19.82,83.08,PayPal,East,18-25
5270,2934.48,8,5.94,326.05,Automotive,32.8,70.77,Gift Card,West,36-45
5271,3274.46,13,10.3,233.89,Books,45.85,67.38,Credit Card,East,36-45
5272,4052.75,13,9.05,289.48,Groceries,49.73,59.63,Cash,West,56+
5273,1780.16,18,4.49,93.69,Electronics,49.77,82.27,Cash,Central,26-35
5274,2919.35,19,3.67,145.97,Toys,57.72,70.92,PayPal,West,26-35
5275,2254.12,7,8.65,281.76,Books,27.14,77.55,Gift Card,East,46-55
5276,2970.02,11,6.28,247.5,Automotive,39.79,70.42,Debit Card,West,36-45
5277,1617.71,11,7.53,134.81,Beauty,33.06,83.89,Debit Card,South,18-25
5278,1742.34,10,8.14,158.39,Automotive,31.4,82.65,Credit Card,East,56+
5279,2034.48,13,7.15,145.32,Toys,39.68,79.74,Credit Card,South,26-35
5280,2547.38,13,7.74,181.96,Automotive,42.23,74.63,Cash,South,36-45
5281,2115.35,8,10.76,235.04,Home Decor,28.72,78.93,Credit Card,East,26-35
5282,2895.43,5,10.55,482.57,Automotive,25.78,71.16,Credit Card,Central,56+
5283,3116.14,9,2.64,311.61,Home Decor,35.97,68.96,PayPal,North,18-25
5284,2859.75,10,7.45,259.98,Clothing,36.97,71.52,Gift Card,North,18-25
5285,3471.27,12,5.83,267.02,Home Decor,44.56,65.42,Credit Card,North,26-35
5286,2749.5,13,4.14,196.39,Health,43.24,72.61,Gift Card,South,26-35
5287,1769.86,6,7.94,252.84,Sports,22.45,82.37,Debit Card,West,46-55
5288,3318.03,9,6.62,331.8,Toys,36.98,66.95,Gift Card,West,36-45
5289,2136.91,15,9.52,133.56,Beauty,44.73,78.72,Debit Card,West,46-55
5290,3046.25,11,2.03,253.85,Sports,40.17,69.66,Cash,Central,26-35
5291,3444.24,5,4.33,574.04,Automotive,28.52,65.69,Credit Card,Central,56+
5292,2774.01,11,1.28,231.17,Sports,38.82,72.37,PayPal,Central,46-55
5293,1602.3,9,9.21,160.23,Beauty,28.43,84.04,PayPal,West,46-55
5294,1949.07,9,11.04,194.91,Books,30.16,80.59,Gift Card,South,36-45
5295,3293.65,7,7.46,411.71,Automotive,32.31,67.19,Debit Card,East,26-35
5296,2398.53,7,7.79,299.82,Groceries,27.85,76.11,Debit Card,Central,26-35
5297,2547.74,5,1.51,424.62,Health,24.05,74.62,Gift Card,East,26-35
5298,2955.29,13,6.54,211.09,Beauty,44.26,70.56,Gift Card,Central,18-25
5299,2917.79,10,6.8,265.25,Health,37.26,70.94,Credit Card,South,36-45
5300,2667.28,15,1.43,166.7,Beauty,47.37,73.43,PayPal,Central,36-45
5301,2374.8,7,9.61,296.85,Beauty,27.74,76.35,Debit Card,North,56+
5302,2312.4,12,4.06,177.88,Health,38.79,76.97,Gift Card,North,36-45
5303,3014.74,7,8.96,376.84,Sports,30.92,69.97,Debit Card,West,46-55
5304,2832.14,10,5.43,257.47,Health,36.83,71.79,Cash,South,18-25
5305,2345.62,7,11.95,293.2,Automotive,27.59,76.64,Debit Card,North,56+
5306,3149.27,8,3.33,349.92,Electronics,33.87,68.63,PayPal,East,26-35
5307,2422.58,9,1.64,242.26,Health,32.52,75.87,Cash,North,18-25
5308,1989.0,5,11.78,331.5,Home Decor,21.27,80.19,Cash,North,56+
5309,2044.62,7,3.68,255.58,Automotive,26.09,79.63,Debit Card,Central,36-45
5310,1912.76,7,7.99,239.09,Health,25.44,80.95,Credit Card,South,46-55
5311,2336.55,12,5.12,179.73,Toys,38.91,76.73,Gift Card,East,26-35
5312,3240.23,10,8.04,294.57,Home Decor,38.86,67.73,Cash,North,26-35
5313,2016.94,18,7.56,106.15,Beauty,50.95,79.91,PayPal,West,18-25
5314,2613.09,12,8.78,201.01,Home Decor,40.29,73.97,PayPal,Central,46-55
5315,2105.99,8,1.2,234.0,Beauty,28.67,79.02,Credit Card,South,56+
5316,2343.81,11,10.2,195.32,Clothing,36.67,76.65,Debit Card,East,18-25
5317,1593.98,12,6.27,122.61,Beauty,35.21,84.12,Cash,North,56+
5318,2367.68,13,6.71,169.12,Toys,41.34,76.42,Gift Card,South,36-45
5319,2383.78,6,5.52,340.54,Toys,25.51,76.26,Cash,North,18-25
5320,2824.17,11,11.88,235.35,Home Decor,39.07,71.87,Gift Card,North,56+
5321,2633.97,5,9.82,438.99,Clothing,24.48,73.76,Credit Card,East,56+
5322,1780.96,13,4.43,127.21,Clothing,38.42,82.26,Cash,Central,36-45
5323,3150.52,11,9.61,262.54,Toys,40.69,68.62,Gift Card,North,56+
5324,2626.18,10,5.81,238.74,Books,35.81,73.84,Cash,North,56+
5325,2619.04,7,10.57,327.38,Beauty,28.95,73.91,Gift Card,West,56+
5326,2494.49,10,1.34,226.77,Electronics,35.15,75.15,Debit Card,North,18-25
5327,2189.35,9,4.91,218.93,Groceries,31.36,78.19,Gift Card,Central,36-45
5328,2630.68,12,5.73,202.36,Automotive,40.37,73.8,Cash,West,36-45
5329,2785.35,7,9.19,348.17,Beauty,29.78,72.26,PayPal,West,26-35
5330,1451.86,12,3.01,111.68,Toys,34.5,85.54,Debit Card,South,36-45
5331,2176.74,10,4.15,197.89,Groceries,33.57,78.32,Gift Card,North,56+
5332,2347.03,12,8.96,180.54,Health,38.96,76.62,Credit Card,Central,46-55
5333,2653.7,10,1.85,241.25,Electronics,35.94,73.57,Gift Card,North,18-25
5334,3215.99,9,3.21,321.6,Groceries,36.47,67.97,Credit Card,East,46-55
5335,2036.96,7,9.29,254.62,Toys,26.05,79.71,Cash,North,56+
5336,2201.22,12,10.63,169.32,Clothing,38.24,78.07,Credit Card,South,26-35
5337,2192.48,11,9.02,182.71,Home Decor,35.92,78.16,PayPal,North,18-25
5338,2019.08,12,6.8,155.31,Automotive,37.33,79.89,Cash,North,18-25
5339,2291.69,15,2.09,143.23,Automotive,45.5,77.17,PayPal,Central,46-55
5340,2962.48,8,10.1,329.16,Clothing,32.94,70.49,Gift Card,Central,26-35
5341,1867.7,9,2.36,186.77,Electronics,29.76,81.4,Gift Card,West,56+
5342,2756.69,7,5.24,344.59,Electronics,29.64,72.54,Cash,North,18-25
5343,1478.86,8,1.56,164.32,Toys,25.55,85.27,PayPal,Central,18-25
5344,2163.2,6,8.81,309.03,Sports,24.41,78.45,Gift Card,North,26-35
5345,2302.31,11,6.54,191.86,Sports,36.47,77.07,Credit Card,West,26-35
5346,3504.92,14,10.98,233.66,Toys,49.27,65.09,Cash,West,36-45
5347,2335.12,13,2.53,166.79,Toys,41.17,76.74,PayPal,Central,36-45
5348,1179.25,12,10.01,90.71,Groceries,33.15,88.25,Credit Card,North,26-35
5349,1300.67,8,6.62,144.52,Beauty,24.66,87.04,Debit Card,North,36-45
5350,2520.42,10,5.03,229.13,Clothing,35.28,74.9,Debit Card,East,56+
5351,2868.26,6,8.08,409.75,Home Decor,27.92,71.43,Credit Card,Central,56+
5352,2725.27,8,9.69,302.81,Automotive,31.75,72.85,PayPal,East,56+
5353,2600.54,6,5.84,371.51,Books,26.59,74.1,Credit Card,North,56+
5354,3197.36,11,3.56,266.45,Toys,40.92,68.15,PayPal,North,56+
5355,2176.25,6,11.07,310.89,Groceries,24.47,78.32,PayPal,West,46-55
5356,3036.95,9,4.44,303.69,Sports,35.58,69.75,Cash,East,26-35
5357,1520.79,7,11.98,190.1,Books,23.48,84.85,PayPal,North,56+
5358,1957.03,7,9.44,244.63,Groceries,25.66,80.51,Debit Card,East,36-45
5359,1415.78,11,8.57,117.98,Home Decor,32.05,85.9,Gift Card,West,56+
5360,2335.09,8,1.14,259.45,Groceries,29.81,76.74,PayPal,South,46-55
5361,2472.24,10,5.93,224.75,Electronics,35.04,75.38,PayPal,North,18-25
5362,2568.46,7,6.53,321.06,Groceries,28.7,74.42,Cash,South,46-55
5363,2537.13,10,5.14,230.65,Clothing,35.36,74.73,Credit Card,Central,46-55
5364,1943.47,9,2.65,194.35,Automotive,30.13,80.64,PayPal,Central,18-25
5365,2385.86,7,5.04,298.23,Beauty,27.79,76.24,Credit Card,South,46-55
5366,1601.53,7,1.82,200.19,Clothing,23.89,84.05,PayPal,East,46-55
5367,3317.94,12,4.2,255.23,Health,43.8,66.95,Debit Card,Central,26-35
5368,2317.82,12,1.92,178.29,Health,38.82,76.91,Gift Card,Central,46-55
5369,2206.67,10,9.28,200.61,Home Decor,33.72,78.02,Debit Card,Central,26-35
5370,3453.36,6,8.38,493.34,Books,30.84,65.6,Credit Card,Central,26-35
5371,1754.65,13,11.34,125.33,Health,38.28,82.52,PayPal,South,26-35
5372,1824.65,9,5.18,182.46,Toys,29.54,81.83,Gift Card,North,46-55
5373,1842.27,8,9.65,204.7,Automotive,27.36,81.65,Debit Card,Central,26-35
5374,2459.28,11,7.46,204.94,Electronics,37.25,75.5,Debit Card,North,36-45
5375,2758.98,8,8.11,306.55,Beauty,31.92,72.52,PayPal,East,36-45
5376,2943.81,11,7.02,245.32,Beauty,39.66,70.68,Debit Card,North,56+
5377,4043.2,6,9.57,577.6,Books,33.77,59.73,Debit Card,Central,56+
5378,1150.34,8,1.46,127.82,Books,23.91,88.54,Gift Card,North,46-55
5379,2865.24,7,1.89,358.16,Toys,30.18,71.46,PayPal,North,46-55
5380,2165.72,7,2.06,270.72,Automotive,26.69,78.43,Debit Card,Central,36-45
5381,2148.15,7,4.18,268.52,Electronics,26.61,78.6,Debit Card,Central,18-25
5382,2128.14,13,7.5,152.01,Clothing,40.14,78.8,Gift Card,West,18-25
5383,1954.74,13,8.1,139.62,Groceries,39.28,80.53,Gift Card,West,46-55
5384,3510.71,7,8.84,438.84,Sports,33.39,65.03,Debit Card,North,18-25
5385,3005.38,3,4.09,751.34,Sports,21.79,70.06,Credit Card,Central,36-45
5386,2513.92,9,8.15,251.39,Home Decor,32.97,74.96,Cash,North,46-55
5387,3310.61,13,2.29,236.47,Automotive,46.03,67.02,Debit Card,East,36-45
5388,1592.48,6,1.11,227.5,Health,21.57,84.14,Cash,East,36-45
5389,1701.58,8,8.64,189.06,Books,26.66,83.05,Cash,Central,26-35
5390,1193.22,8,8.87,132.58,Health,24.12,88.11,Gift Card,Central,56+
5391,2080.35,10,7.84,189.12,Home Decor,33.09,79.28,Credit Card,East,26-35
5392,2597.02,9,3.85,259.7,Home Decor,33.39,74.13,Credit Card,Central,26-35
5393,2561.72,10,11.2,232.88,Groceries,35.49,74.48,Cash,West,46-55
5394,2589.61,15,10.63,161.85,Groceries,46.99,74.21,Debit Card,West,56+
5395,1653.37,16,6.67,97.26,Clothing,44.6,83.53,Debit Card,North,46-55
5396,2981.89,13,11.88,212.99,Automotive,44.4,70.3,Cash,South,36-45
5397,2643.78,10,4.28,240.34,Home Decor,35.89,73.67,Debit Card,South,26-35
5398,2939.83,7,6.4,367.48,Home Decor,30.55,70.72,Cash,East,56+
5399,1364.34,15,11.21,85.27,Books,40.89,86.41,Credit Card,West,46-55
5400,2686.89,8,6.08,298.54,Electronics,31.56,73.24,Gift Card,North,18-25
5401,1787.34,12,6.18,137.49,Groceries,36.17,82.2,PayPal,West,36-45
5402,2261.61,10,1.87,205.6,Home Decor,33.99,77.47,Cash,South,26-35
5403,2820.62,8,3.32,313.4,Books,32.23,71.91,Cash,South,56+
5404,2554.66,13,2.74,182.48,Home Decor,42.27,74.55,Cash,East,18-25
5405,1989.08,8,7.22,221.01,Beauty,28.09,80.19,Cash,North,18-25
5406,2503.76,9,4.5,250.38,Clothing,32.92,75.06,Debit Card,Central,18-25
5407,1581.08,11,1.85,131.76,Automotive,32.87,84.25,Cash,Central,56+
5408,3190.16,13,6.61,227.87,Groceries,45.43,68.22,Debit Card,Central,18-25
5409,2376.83,9,8.36,237.68,Sports,32.29,76.33,Cash,West,26-35
5410,3171.13,13,9.1,226.51,Beauty,45.34,68.41,Gift Card,West,36-45
5411,2184.08,14,10.21,145.61,Toys,42.7,78.25,Gift Card,East,26-35
5412,2185.85,10,6.3,198.71,Groceries,33.61,78.23,Credit Card,South,56+
5413,2041.49,9,5.3,204.15,Groceries,30.62,79.67,Cash,West,18-25
5414,3025.7,5,8.53,504.28,Clothing,26.43,69.86,Debit Card,North,18-25
5415,2074.34,10,1.15,188.58,Home Decor,33.06,79.34,Credit Card,South,18-25
5416,2886.76,5,7.97,481.13,Toys,25.74,71.25,Debit Card,South,18-25
5417,2270.53,7,5.46,283.82,Electronics,27.22,77.38,PayPal,North,18-25
5418,1314.42,7,5.98,164.3,Books,22.46,86.91,Cash,South,46-55
5419,2157.81,10,4.26,196.16,Clothing,33.47,78.51,Gift Card,Central,56+
5420,1792.54,12,2.4,137.89,Toys,36.2,82.15,Credit Card,East,18-25
5421,2520.34,13,5.42,180.02,Home Decor,42.1,74.9,Debit Card,North,36-45
5422,1785.76,8,4.39,198.42,Toys,27.08,82.21,Cash,South,46-55
5423,3055.59,9,11.56,305.56,Home Decor,35.67,69.56,Credit Card,North,56+
5424,2445.35,12,11.38,188.1,Clothing,39.45,75.64,Debit Card,South,18-25
5425,2393.44,5,8.08,398.91,Sports,23.28,76.16,PayPal,East,56+
5426,2893.54,7,10.94,361.69,Books,30.32,71.18,Debit Card,West,36-45
5427,3078.34,20,9.26,146.59,Beauty,60.79,69.34,Credit Card,West,56+
5428,2487.94,9,4.8,248.79,Automotive,32.85,75.22,Cash,North,18-25
5429,2037.28,10,7.64,185.21,Toys,32.87,79.71,PayPal,East,26-35
5430,1435.62,11,3.42,119.63,Clothing,32.15,85.7,Credit Card,Central,56+
5431,2088.37,9,8.56,208.84,Sports,30.86,79.2,Debit Card,West,56+
5432,2129.67,13,1.49,152.12,Electronics,40.15,78.79,Debit Card,North,46-55
